found_date,auto_tier_guess,auto_score,myth_flag,source_api,title,authors,year,pub_date,type,venue,open_access,preprint,doi,url,query,status
2026-08-17,A?,9,,OpenAlex,A Comparative Analysis of U.S. and Canadian Healthcare Expenditures (1975–2008): Insights from Canada's Regulatory Framework,Chris Nnamdi Anazia,2026,2026-08-14,article,INTERNATIONAL JOURNAL OF SOCIAL SCIENCES AND MANAGEMENT RESEARCH,OA,,10.56201/ijssmr.vol.11no5.2025.pg351.375,https://doi.org/10.56201/ijssmr.vol.11no5.2025.pg351.375,attention interruptions knowledge workers,NEW — to review
2026-08-17,A?,9,,OpenAlex,Dual pathways of generative AI use: role ambiguity and self-efficacy in employee-AI collaboration,"Qiannan Zhang, Jingyi Zhang, Dong Shan",2026,2026-08-14,article,Frontiers in Psychology,OA,,10.3389/fpsyg.2026.1793095,https://doi.org/10.3389/fpsyg.2026.1793095,technostress employees,NEW — to review
2026-08-17,A?,9,,OpenAlex,"An ecosyndemic framework for understanding obesity: Spatial clustering of health, environmental and socioeconomic disadvantage in the Netherlands","Mirthe Muilwijk, Yvonne T. van der Schouw, Jessica C. Kiefte-de Jong, Rimke C. Vos, Marco Spruit, Jona Stunt",2026,2026-08-14,article,PLoS ONE,OA,,10.1371/journal.pone.0354964,https://doi.org/10.1371/journal.pone.0354964,job strain cardiovascular disease,NEW — to review
2026-08-17,A?,9,,OpenAlex,Occupational injuries and health risks among food delivery riders in China: research progress and prevention strategies,"Xueshun Xu, Xinran Ru, Ruxuan He, Zeya Shi",2026,2026-08-13,article,Frontiers in Public Health,OA,,10.3389/fpubh.2026.1932962,https://doi.org/10.3389/fpubh.2026.1932962,job strain cardiovascular disease,NEW — to review
2026-08-17,B?,8,,Crossref,Design and evaluation of AI-Driven personalised learning applications: a systematic review,"Jashnil Kumar, Bimal Aklesh Kumar",2028,2028,journal-article,International Journal of Mobile Learning and Organisation,?,,10.1504/ijmlo.2028.10080498,https://doi.org/10.1504/ijmlo.2028.10080498,generative AI worker productivity,NEW — to review
2026-08-17,B?,8,,OpenAlex,Implementation of a Mini Bank Laboratory as a Banking Simulation Tool at Wearnes Education Center,Ladystya Dwi Leonita Amalia Putri,2026,2026-08-15,article,IJBAMS International Journal of Business Accounting Management Social Science,OA,,10.64530/ijbams.v2i2.57,https://doi.org/10.64530/ijbams.v2i2.57,work engagement job demands resources,NEW — to review
2026-08-17,B?,8,,OpenAlex,Peran Work-Life Balance dan Career Growth Opportunity dalam Meningkatkan Employee Engagement pada Generasi Z,Ardyansyah Rahmat,2026,2026-08-15,article,Punggawa Global Research Jurnal Multidisiplin,OA,,10.67707/pgr.v1i3.126,https://doi.org/10.67707/pgr.v1i3.126,work engagement job demands resources,NEW — to review
2026-08-17,B?,8,,OpenAlex,Integrating Strategic Human Resource Practices and Organizational Culture Through Crisis Response in Oman Healthcare Institutions,Jahina Al Busaidi,2026,2026-08-14,article,Journal of Intelligent Decision Making and Information Science,OA,,10.59543/jidmis.v3.1936,https://doi.org/10.59543/jidmis.v3.1936,attention interruptions knowledge workers,NEW — to review
2026-08-17,B?,8,,OpenAlex,"Knowledge, attitudes, practices, and influencing factors associated with chronic rhinosinusitis among healthcare trainees and professionals in Hail, Saudi Arabia: a principal component analysis","Abdullah D. Alotaibi, Abdulaziz S. AlQahtani, Mohammed Alateeq, Mohd Saleem, Hatim Salem Alanzi, Robah Abdulaziz Alshuhail",2026,2026-08-14,article,Frontiers in Public Health,OA,,10.3389/fpubh.2026.1808606,https://doi.org/10.3389/fpubh.2026.1808606,generative AI worker productivity,NEW — to review
2026-08-17,B?,8,,OpenAlex,"Psycho-Social Variables Influencing the Well-Being Of Retirees of Local Government Staff in Kogi State, Nigeria",Umar Sanda Maliki,2026,2026-08-14,article,INTERNATIONAL JOURNAL OF SOCIAL SCIENCES AND MANAGEMENT RESEARCH,OA,,10.56201/ijssmr.vol.12no7.2026.pg852.881,https://doi.org/10.56201/ijssmr.vol.12no7.2026.pg852.881,job strain cardiovascular disease,NEW — to review
2026-08-17,B?,8,,OpenAlex,Defensive Routines as a Coping Mechanism Linking Technostress and Job Control to Technology-Enabled Performance,"Farhan Kamil, Anies Lastiati",2026,2026-08-13,article,Bulletin of Counseling and Psychotherapy,OA,,10.51214/002026082158000,https://doi.org/10.51214/002026082158000,remote work wellbeing productivity,NEW — to review
2026-08-17,B?,8,,OpenAlex,Heat-Related Symptom Profiles Among Construction Workers: A Latent Class Analysis of Behavioral and Workplace Factors,"Duck-Yeon Cho, Eun-Hi Choi",2026,2026-08-13,article,Journal of Occupational Health,OA,,10.1093/joccuh/uiag047,https://doi.org/10.1093/joccuh/uiag047,job strain cardiovascular disease,NEW — to review
2026-08-17,B?,7,,Crossref,From “cost of asking” to “fit of asking”: How seeking help with AI shapes employees’ indebtedness and autonomy in different workplace helping contexts,"Jiajing Zhai, Jiayu Gina Qu",2027,2027-1,journal-article,Computers in Human Behavior,?,,10.1016/j.chb.2026.109150,https://doi.org/10.1016/j.chb.2026.109150,workplace burnout neuroscience,NEW — to review
2026-08-17,B?,7,,OpenAlex,Entrepreneurial Work Engagement among Baristas in Franchise and Nonfranchise Coffee Shop Ventures,"Ferdinal Mensana, Jefri Setyawan",2026,2026-09-01,article,Ubaya Repository (University of Surabaya),OA,,,https://openalex.org/W7202061394,psychological safety teams,NEW — to review
2026-08-17,B?,7,,OpenAlex,Digital Leadership and Employee Digital Performance: The Mediating Roles of High Involvement Human Resource Practices and Dynamic Capability,"Rafanjamalala Benjamine Andreas, Naelati Tubastuvi, Suryo Budi Santoso, Bima Cinintya Pratama",2026,2026-08-14,article,SENTRALISASI,OA,,10.33506/sl.v15i3.5712,https://doi.org/10.33506/sl.v15i3.5712,hybrid work employee outcomes,NEW — to review
2026-08-17,B?,7,,OpenAlex,"Work Demands, Spiritual Intelligence, and Female Bank Employee Performance","Teuku Muhammad Syauqi, M. Shabri Abd. Majid, Muslim A. Djalil, A. Sakir",2026,2026-08-14,article,International Journal of Asian Business and Information Management,OA,,10.4018/ijabim.418941,https://doi.org/10.4018/ijabim.418941,technostress employees,NEW — to review
2026-08-17,B?,7,,OpenAlex,Prevalence of Work‐Related Hazards Impacting Health and Well‐Being Among Australian Dental Practitioners: A Scoping Review,"Negar Jamshidi, Ilsa Hampton, Katy Theodore, Santosh Kumar Tadakamadla, Roisin McGrath, Tejashree Kangutkar",2026,2026-08-14,article,Australian Dental Journal,OA,,10.1111/adj.70061,https://doi.org/10.1111/adj.70061,sleep deprivation cognitive performance work,NEW — to review
2026-08-17,B?,7,,OpenAlex,Working Longer in a Less Arduous Job? A Register Study of Physically Demanding Work and Early Labor Market Exit in Finland,"Aart‐Jan Riekhoff, Anu Polvinen",2026,2026-08-14,article,Journal of Population Ageing,OA,,10.1007/s12062-026-09586-0,https://doi.org/10.1007/s12062-026-09586-0,manager training mental health at work,NEW — to review
2026-08-17,B?,7,,OpenAlex,Leadership Challenges in Digital Work Environments: Current Issues and Future Directions,Baikeli Xiarewana,2026,2026-08-13,article,Zenodo (CERN European Organization for Nuclear Research),OA,,10.5281/zenodo.21918433,https://doi.org/10.5281/zenodo.21918433,technostress employees,NEW — to review
2026-08-17,B?,7,,OpenAlex,Experiences of medical interns of emotionally charged workplace encounters: A qualitative exploration of their rural rotation,"Madeleine Muller, Oladele Vincent Adeniyi, Susan van Schalkwyk",2026,2026-08-11,article,African Journal of Primary Health Care & Family Medicine,OA,,10.4102/phcfm.v18i1.5435,https://doi.org/10.4102/phcfm.v18i1.5435,workplace burnout neuroscience,NEW — to review
2026-08-17,B?,6,,OpenAlex,A virtual trial framework for generating clinical evidence in orthopedics demonstrated with humeral stem evaluation,"Ghislain Maquer, Christine Mueri, Lukas Connolly, Adam Henderson, Olivier Verborgt, Jeff Bischoff",2026,2026-08-15,article,npj Digital Medicine,OA,,10.1038/s41746-026-03147-7,https://doi.org/10.1038/s41746-026-03147-7,hybrid work employee outcomes,NEW — to review
2026-08-17,B?,6,,OpenAlex,A Hybrid Edge-AI Solution Combining Large Language Models and Computer Vision for Enhancing AgTech Access Among Indian Smallholder Farmers,"Padma Mishra, Kinjal Doshi, Dr Shveti Chandan, Akanksha Kulkarni, Jala Prasadarao, Pavithra Shetty",2026,2026-08-15,article,Journal of Artificial Intelligence and Technology,OA,,10.37965/jait.2026.1400,https://doi.org/10.37965/jait.2026.1400,generative AI worker productivity,NEW — to review
2026-08-17,B?,6,,OpenAlex,Psychosocial work environment and health among ambulance clinicians in northern Sweden,"Ann‐Therese Hedqvist, Veronica Lindström, C. D. Ericsson, Jonas Aléx",2026,2026-08-14,article,Discover Mental Health,OA,,10.1007/s44192-026-00573-7,https://doi.org/10.1007/s44192-026-00573-7,attention interruptions knowledge workers,NEW — to review
2026-08-17,B?,6,,OpenAlex,"Career Aspiration, Work Attitude, and Employability Skills Among Selected Private Banking Institutions in Metro Manila: Basis For Care (Career Advancement, Resilience And Empowerment) Program","Elsa Revilla, Lourdes Jusay",2026,2026-08-14,article,International Journal For Multidisciplinary Research,OA,,10.36948/ijfmr.2026.v08i04.85586,https://doi.org/10.36948/ijfmr.2026.v08i04.85586,human-AI collaboration workplace,NEW — to review
2026-08-17,B?,6,,OpenAlex,"More than a job: Identity, belonging, and well-being in Canadian agriculture","Rebecca J. Purc‐Stephenson, Carrie K. McMullen, Andria Q Jones, Michelle Pavloff, BNM Hagen, Joseph Wiebe",2026,2026-08-13,article,Journal of Rural Studies,OA,,10.1016/j.jrurstud.2026.104369,https://doi.org/10.1016/j.jrurstud.2026.104369,remote work wellbeing productivity,NEW — to review
2026-08-17,B?,6,,OpenAlex,Navigating dignity tensions and burnout: a collaborative autoethnography of consumer-inclusive researchers’ experiences,"Joan Carlini, Kelsey Chapman, Michael Francis Norwood, Rachel Muir, Maretta Mann, Camila Shirota",2026,2026-08-11,article,Journal of Marketing Management,OA,,10.1080/0267257x.2026.2712509,https://doi.org/10.1080/0267257x.2026.2712509,workplace burnout neuroscience,NEW — to review
2026-08-17,B?,5,,Crossref,Hybrid autonomous and fuzzy modelling of double-dose vaccination for epidemic control,"H.A. Bhavithra, S. Sindu Devi",2028,2028,journal-article,International Journal of Mathematical Modelling and Numerical Optimisation,?,,10.1504/ijmmno.2028.10080509,https://doi.org/10.1504/ijmmno.2028.10080509,hybrid work employee outcomes,NEW — to review
2026-08-17,B?,5,,Crossref,Generative AR Packaging for Liuyang Fireworks Heritage: Design and Evaluation of GIN-AR,"Chenxi Dong, Bin Yang",2028,2028,journal-article,International Journal of Arts and Technology,?,,10.1504/ijart.2028.10080581,https://doi.org/10.1504/ijart.2028.10080581,generative AI worker productivity,NEW — to review
2026-08-17,B?,5,,OpenAlex,Influence of Electronic Recruitment Technologies on the Organisational Performance of the Telecommunications Sector: A Perspective from the Western Region of Kenya,"Alice Mugodo, Brian Wanyama Singoro, DR. KADIAN WANYONYI WANYAMA",2026,2026-08-15,article,East African Journal of Business and Economics,OA,,10.37284/eajbe.9.3.5568,https://doi.org/10.37284/eajbe.9.3.5568,hybrid work employee outcomes,NEW — to review
2026-08-17,B?,5,,OpenAlex,What Really Drives People-first Public-private Partnerships Adoption? Evidence From Resource-constrained Settings,"Charles Ndandiko, Moses Mumbere Kalengyo, Peter Wanyama Obanda, Godfrey Mugurusi",2026,2026-08-15,article,Public Organization Review,OA,,10.1007/s11115-026-01037-w,https://doi.org/10.1007/s11115-026-01037-w,work engagement job demands resources,NEW — to review
2026-08-17,B?,5,,OpenAlex,Bi-national academic funding and collaboration dynamics: the case of the German-Israeli foundation,"Amit Bengiat, Teddy Lazebnik, Philipp Mayr, Ariel Rosenfeld",2026,2026-08-14,article,Scientometrics,OA,,10.1007/s11192-026-05769-w,https://doi.org/10.1007/s11192-026-05769-w,loneliness work social connection,NEW — to review
2026-08-17,B?,5,,OpenAlex,Narrative simulation with a standardized patient in aging psychology education: an experiential learning approach to professional competency development,"Nuria Carcavilla-González, Sacramento Pinazo-Hernandis",2026,2026-08-14,article,Gerontology & Geriatrics Education,OA,,10.1080/02701960.2026.2718722,https://doi.org/10.1080/02701960.2026.2718722,loneliness work social connection,NEW — to review
2026-08-17,B?,5,,OpenAlex,A Guide to Trauma-Regulated Social Work with Children,"Rachel Fairhurst, Thomas Hawkins",2026,2026-08-13,book,,OA,,10.4324/9781003686569,https://doi.org/10.4324/9781003686569,workplace burnout neuroscience,NEW — to review
2026-08-17,B?,5,,OpenAlex,Health trajectories of early career hospital nurses and midwives compared to other graduates in Denmark,"Louise Schubert Paaske, Nicolai Simonsen Damslund, Anne Helene Gaarde, Ann Dyreborg Larsen, Kim Rose Olsen",2026,2026-08-13,article,Communications Health,OA,,10.1038/s44528-026-00023-4,https://doi.org/10.1038/s44528-026-00023-4,job strain cardiovascular disease,NEW — to review
2026-08-17,C?,0,,arXiv,Structure-Guided Spatiotemporal Attention Graph Neural Network for Traffic Flow Prediction,"Xuanmian He, Can Li, Wanjing Ma",2026,2026-08-14,preprint,arXiv,OA,yes,,http://arxiv.org/abs/2608.14177v1,psychological safety teams,NEW — to review
2026-08-17,C?,0,,arXiv,Designing Inclusive Crypto-Asset Dispute Resolution A Hybrid AI and Smart Contract Online Dispute Resolution Framework for Vulnerable Users,"Gioia Arnone, Marco Giacalone",2026,2026-08-14,preprint,arXiv,OA,yes,,http://arxiv.org/abs/2608.14356v1,human-AI collaboration workplace,NEW — to review
2026-08-17,C?,0,,arXiv,"Unaccountable Delegation, Fading Skills: Mapping the Risks of Workplace AI Agents","Gabriele La Malfa, Lakmal Meegahapola, Edyta Bogucka, Jie M. Zhang, Michael Luck, Elizabeth Black",2026,2026-08-09,preprint,arXiv,OA,yes,,http://arxiv.org/abs/2608.08601v1,workplace burnout neuroscience,NEW — to review
2026-08-17,C?,-1,,OpenAlex,Methodological Framework for Tsunami Risk Assessment in Port Facilities,"Sergio Padilla, Ignacio Aguirre-Ayerbe, Mauricio González, Íñigo Aniel-Quiroga, David Galán Pérez",2026,2026-08-14,preprint,,OA,yes,10.5194/egusphere-2026-4720,https://doi.org/10.5194/egusphere-2026-4720,hybrid work employee outcomes,NEW — to review
2026-08-17,C?,-1,,arXiv,Spillover-Informed Network Architecture for Global Volatility Forecasting,"Neha Gupta, Nishit Soni, Aditya Maheshwari",2026,2026-08-14,preprint,arXiv,OA,yes,,http://arxiv.org/abs/2608.14171v1,occupational stress cortisol HPA axis,NEW — to review
2026-08-17,C?,-1,,arXiv,Measurement-Feedback Quantum Information Engine: Coherence-Transition Interference and Correlated Work Statistics,"Yingying Hong, Dehua Liu, Jinfeng Wei, Leilei Yan, Jianhui Wang",2026,2026-08-14,preprint,arXiv,OA,yes,,http://arxiv.org/abs/2608.14493v1,remote work wellbeing productivity,NEW — to review
2026-08-17,C?,-1,,arXiv,Hybrid Dealiasing and Implicit Packing for Real Convolutions,"Noel Murasko, John C. Bowman",2026,2026-08-14,preprint,arXiv,OA,yes,,http://arxiv.org/abs/2608.14497v1,hybrid work employee outcomes,NEW — to review
2026-08-17,C?,-1,,arXiv,Wyvern: An Agentic Framework for Generating Grounded Multimodal Reports,"Beatrice Alessandra Motetti, Emilien Guandalino, Daniele Jahier Pagliari, Alessio Burrello, Lorenz K. Müller, Konstantin Berestizshevsky",2026,2026-08-14,preprint,arXiv,OA,yes,,http://arxiv.org/abs/2608.14446v1,attention interruptions knowledge workers,NEW — to review
2026-08-17,C?,-1,,arXiv,Large-scale workflow placement in serverless computing using integer nonlinear programming,"Joshua Adamek, Natalie Carl, Trever Schirmer, Moritz Heinlein, David Bermbach, Sergio Lucia",2026,2026-08-14,preprint,arXiv,OA,yes,,http://arxiv.org/abs/2608.14427v1,attention interruptions knowledge workers,NEW — to review
2026-08-17,C?,-1,,arXiv,A Temporal Barrier Framework for Collision Avoidance in Multi-Agent Autonomous Aerial Vehicles,"Benedikt Barthel Sorensen, Mitchell Black, Erfaun Noorani, Themistoklis Sapsis",2026,2026-08-14,preprint,arXiv,OA,yes,,http://arxiv.org/abs/2608.14239v1,psychological safety teams,NEW — to review
2026-08-17,C?,-1,,arXiv,Optimal Scheduling of Road Maintenance Jobs Considering Impact on Traffic Flows,"Charitha Nandepu, Lohitha Kalepu, Gabriele Ciavarella, SangWoo Park",2026,2026-08-14,preprint,arXiv,OA,yes,,http://arxiv.org/abs/2608.14491v1,work engagement job demands resources,NEW — to review
2026-08-17,C?,-1,,arXiv,PriCoRec: A Privacy-Aware Cloud-Device Collaborative Framework for Ad Recommendation under Feature Constraints,"Dairui Liu, Zhongyi Lu, Jitao Lu, Aghiles Salah, Mete Sertkan, Roger Zhe Li",2026,2026-08-14,preprint,arXiv,OA,yes,10.1145/3773078.3831838,http://arxiv.org/abs/2608.14429v1,human-AI collaboration workplace,NEW — to review
